,ids,img_quantities,hopkins
1376,2698292,17,0.7
1379,2698327,71,1.0
1380,2698340,22,1.0
1381,2698346,53,0.990961803285696
1382,2698364,47,1.0
1384,2698386,69,1.0
1386,2698421,40,1.0
1389,2698468,18,1.0
1390,2698478,33,1.0
1391,2698486,100,1.0
1393,2698562,17,1.0
1394,2698572,12,0.993555443112949
1395,2698596,19,1.0
1397,2698642,18,1.0
1398,2698683,14,1.0
1399,2698687,17,1.0
1401,2698705,18,0.999983984119397
1402,2698706,12,1.0
1403,2698709,13,0.999999999995835
1404,2698711,22,1.0
1408,2698721,96,1.0
1410,2698726,11,0.858462273810667
1411,2698732,93,1.0
1412,2698733,10,1.0
1413,2698744,24,1.0
1414,2698751,88,1.0
1415,2698757,51,1.0
1417,2698760,11,1.0
1418,2698763,91,1.0
1420,2698790,31,1.0
1422,2698804,19,1.0
1423,2698814,34,1.0
1424,2698827,42,1.0
1427,2698876,21,1.0
1429,2698904,19,0.999999999994606
1430,2698912,10,1.0
1431,2698931,49,0.71
1432,2698968,18,1.0
1433,2699001,13,1.0
1436,2699018,101,1.0
1438,2699067,10,0.76
1439,2699083,22,1.0
1440,2699087,32,1.0
1441,2699094,22,1.0
1442,2699095,101,1.0
1443,2699119,42,1.0
1444,2699123,15,1.0
1445,2699167,11,0.774517490423754
1447,2699173,19,0.782643990194573
1449,2699177,17,0.733409774937996
1450,2699185,14,1.0
1452,2699205,38,1.0
1454,2699237,16,0.999999997304059
1457,2699282,18,0.999999999999871
1458,2699306,12,1.0
1460,2699331,12,1.0
1463,2699366,45,1.0
1464,2699369,14,1.0
1467,2699405,24,1.0
1468,2699414,13,1.0
1469,2699548,15,1.0
1470,2699597,17,1.0
1471,2699612,15,0.999999999999715
1472,2699629,39,0.999999999996838
1473,2699653,13,1.0
1477,2699927,85,1.0
1478,2699958,57,1.0
1480,2700420,65,1.0
1481,2700429,13,1.0
1483,2700524,51,1.0
1485,2700585,12,0.71
1486,2700592,28,1.0
1487,2700617,48,0.945554042616706
1489,2700640,99,1.0
1490,2700655,98,1.0
1491,2700673,14,1.0
1492,2700683,11,0.72
1493,2700688,11,1.0
1494,2700691,33,1.0
1495,2700706,102,1.0
1497,2700718,22,1.0
1498,2700723,31,1.0
1499,2700725,99,1.0
1500,2700726,64,1.0
1501,2700736,101,1.0
1503,2700768,100,1.0
1504,2700779,17,0.76
1506,2700785,10,0.710006121947449
1508,2700795,101,1.0
1509,2700802,36,1.0
1510,2700815,86,0.980681391643256
1511,2700818,96,0.999999989923416
1512,2700820,26,1.0
1513,2700828,100,1.0
1514,2700839,100,1.0
1515,2700859,100,1.0
1516,2700866,15,1.0
1517,2700874,96,1.0
1518,2700880,59,1.0
1519,2700890,13,0.73
1520,2700896,88,0.999999999999997
1523,2700934,101,1.0
1524,2700945,11,1.0
1525,2700948,76,1.0
1526,2700961,97,1.0
1527,2700974,41,1.0
1528,2700983,96,1.0
1529,2700991,98,1.0
1530,2700995,50,1.0
1531,2701001,40,1.0
1532,2701010,98,1.0
1533,2701021,11,0.71
1534,2701026,24,1.0
1535,2701029,25,1.0
1538,2701078,101,0.99999999999999
1539,2701080,53,1.0
1541,2701120,86,1.0
1542,2701143,20,1.0
1543,2701145,100,1.0
1544,2701151,88,1.0
1546,2701158,30,1.0
1547,2701162,55,1.0
1549,2701184,17,1.0
1550,2701195,22,1.0
1551,2701200,10,1.0
1553,2701208,26,1.0
1554,2701218,28,1.0
1555,2701221,34,0.9999976892926
1556,2701228,37,1.0
1557,2701229,91,1.0
1558,2701235,94,1.0
1559,2701236,88,1.0
1560,2701239,12,0.829263664829001
1561,2701261,101,1.0
1562,2701266,12,1.0
1563,2701279,47,1.0
1564,2701281,97,1.0
1565,2701293,10,0.710000000021471
1566,2701297,100,1.0
1567,2701308,14,1.0
1568,2701311,101,1.0
1569,2701323,90,1.0
1570,2701339,101,1.0
1572,2701388,97,1.0
1573,2701392,16,0.710000001081798
1574,2701397,16,1.0
1575,2701399,29,1.0
1576,2701413,81,1.0
1577,2701414,20,1.0
1578,2701418,101,1.0
1579,2701435,101,1.0
1581,2701445,102,1.0
1582,2701446,13,1.0
1583,2701447,102,1.0
1584,2701456,48,1.0
1585,2701479,30,1.0
1587,2701488,12,1.0
1588,2701491,18,1.0
1590,2701513,88,1.0
1591,2701520,12,1.0
1592,2701529,93,1.0
1593,2701532,99,1.0
1594,2701534,101,1.0
1595,2701543,11,0.890289956330697
1596,2701550,100,1.0
1597,2701552,98,1.0
1598,2701558,16,1.0
1599,2701560,42,1.0
1600,2701564,93,1.0
1601,2701571,101,1.0
1602,2701578,31,1.0
1603,2701580,102,1.0
1604,2701582,97,1.0
1605,2701591,14,1.0
1606,2701592,97,1.0
1607,2701599,101,1.0
1608,2701612,101,1.0
1609,2701618,12,1.0
1610,2701632,101,1.0
1611,2701636,100,0.999999999440855
1612,2701649,100,1.0
1614,2701678,96,1.0
1615,2701695,23,1.0
1617,2701713,21,1.0
1618,2701717,34,1.0
1619,2701727,101,1.0
1620,2701736,56,1.0
1621,2701740,25,0.999999995466769
1622,2701743,63,1.0
1623,2701746,52,1.0
1624,2701748,25,1.0
1625,2701753,12,0.71
1626,2701784,16,0.999999999973941
1628,2701799,101,1.0
1629,2701817,47,1.0
1630,2701823,98,1.0
1631,2701831,96,1.0
1632,2701838,90,1.0
1633,2701841,101,1.0
1634,2701854,17,0.780000000006373
1635,2701857,86,1.0
1636,2701860,65,1.0
1637,2701869,101,1.0
1638,2701896,43,1.0
1639,2701900,100,1.0
1640,2701915,44,1.0
1642,2701930,97,1.0
1643,2701939,77,1.0
1644,2701957,102,1.0
1646,2701978,99,1.0
1647,2701983,49,1.0
1648,2701996,12,0.999857516340257
1649,2701999,51,1.0
1650,2702004,42,1.0
1651,2702006,39,1.0
1652,2702016,30,0.71
1653,2702018,14,0.999999997262789
1655,2702048,101,1.0
1656,2702058,71,0.999999529659373
1657,2702070,35,1.0
1658,2702074,27,1.0
1659,2702076,32,1.0
1660,2702084,101,1.0
1661,2702266,100,1.0
1662,2702302,96,1.0
1664,2702311,101,1.0
1667,2702361,92,1.0
1668,2702379,19,1.0
1669,2702384,101,1.0
1670,2702385,41,1.0
1671,2702393,91,1.0
1672,2702394,100,1.0
1673,2702417,11,1.0
1674,2702424,26,1.0
1675,2702445,91,1.0
1676,2702446,94,1.0
1677,2702451,89,1.0
1678,2702461,34,1.0
1679,2702469,93,1.0
1680,2702471,56,1.0
1682,2702478,31,1.0
1684,2702490,74,1.0
1685,2702496,87,1.0
1686,2702503,95,1.0
1687,2702504,97,1.0
1688,2702515,100,1.0
1689,2702516,93,1.0
1690,2702518,51,0.999999999999988
1691,2702519,42,1.0
1692,2702527,94,1.0
1693,2702529,101,1.0
1694,2702534,11,1.0
1696,2702544,15,1.0
1698,2702552,106,1.0
1699,2702574,35,1.0
1700,2702589,103,1.0
1701,2702595,98,1.0
1702,2702598,101,1.0
1703,2702601,20,1.0
1704,2702607,99,1.0
1705,2702617,100,1.0
1706,2702646,95,0.981924669192406
1707,2702665,105,1.0
1708,2702674,95,1.0
1709,2702680,75,1.0
1710,2702683,94,0.999488809142215
1711,2702700,98,0.999975647911879
1712,2702717,101,1.0
1713,2702720,86,1.0
1714,2702789,101,1.0
1715,2702790,39,1.0
1716,2702792,101,1.0
1717,2702793,100,1.0
1719,2702798,24,1.0
1720,2702804,29,1.0
1721,2702805,33,1.0
1723,2702808,95,1.0
1724,2702812,101,1.0
1725,2702816,99,1.0
1727,2702822,16,1.0
1728,2702835,22,1.0
1729,2702839,83,1.0
1730,2702841,94,1.0
1731,2702843,83,1.0
1732,2702847,65,1.0
1733,2702852,98,1.0
1734,2702855,24,1.0
1735,2702862,91,1.0
1736,2702863,95,1.0
1737,2702864,25,1.0
1738,2702865,87,1.0
1739,2702866,89,1.0
1740,2702870,85,1.0
1741,2702888,96,1.0
1742,2702891,55,1.0
1743,2702901,99,1.0
1744,2702903,48,1.0
1745,2702905,101,1.0
1746,2702908,98,1.0
1747,2702911,60,1.0
1748,2702915,11,1.0
1750,2702926,69,1.0
1751,2702930,96,1.0
1752,2702936,10,1.0
1753,2702958,99,1.0
1754,2703041,81,1.0
1755,2703056,94,1.0
1756,2703058,72,0.999997941365742
1757,2703075,22,0.71
1758,2703077,97,1.0
1759,2703085,94,1.0
1760,2703090,95,1.0
1761,2703098,98,1.0
1762,2703100,75,1.0
1763,2703101,101,1.0
1764,2703105,98,0.999999999826711
1765,2703109,98,1.0
1766,2703110,15,1.0
1767,2703111,98,1.0
1768,2703112,31,1.0
1769,2703120,10,0.999999999994975
1770,2703122,100,1.0
1771,2703123,101,1.0
1772,2703124,101,1.0
1773,2703125,39,1.0
1774,2703127,101,1.0
1775,2703128,41,1.0
1776,2703174,45,1.0
1777,2703184,15,1.0
1778,2703190,36,1.0
1779,2703197,27,1.0
1780,2703228,83,1.0
1781,2703229,38,0.999999981978856
1782,2703230,73,1.0
1783,2703231,69,1.0
1784,2703240,29,1.0
1785,2703242,11,0.983890394674005
1786,2703243,101,1.0
1788,2703246,95,1.0
1789,2703250,101,1.0
1790,2703253,87,1.0
1791,2703256,94,1.0
1792,2703259,95,1.0
1793,2703262,99,1.0
1794,2703267,94,1.0
1795,2703271,78,1.0
1797,2703276,89,1.0
1798,2703308,11,0.999999999999003
1799,2703315,23,0.99999996319713
1800,2703320,100,1.0
1801,2703331,101,1.0
1803,2703346,95,1.0
1804,2703349,101,1.0
1805,2703353,29,1.0
1806,2703355,38,1.0
1807,2703357,22,1.0
1808,2703359,94,1.0
1810,2703371,17,1.0
1811,2703401,70,1.0
1812,2703404,33,1.0
1813,2703406,15,0.998944804371853
1815,2703416,35,1.0
1816,2703426,14,1.0
1818,2703456,13,1.0
1820,2703459,72,0.963722338348746
1821,2703467,88,1.0
1822,2703469,56,1.0
1823,2703471,11,1.0
1824,2703473,20,0.999999999999994
1825,2703487,89,1.0
1826,2703494,83,1.0
1827,2703554,28,1.0
1828,2703589,39,1.0
1829,2703592,15,1.0
1830,2703620,16,1.0
1831,2703622,98,1.0
1832,2703626,99,1.0
1833,2703628,100,1.0
1835,2703641,18,1.0
1836,2703643,55,1.0
1837,2703644,100,1.0
1838,2703647,100,1.0
1839,2703655,99,1.0
1840,2703662,100,0.999949111446054
1841,2703663,61,1.0
1842,2703670,92,1.0
1843,2703674,19,1.0
1844,2703682,44,1.0
1845,2703686,31,1.0
1847,2703698,101,1.0
1848,2703700,95,1.0
1849,2703701,69,1.0
1850,2703704,12,1.0
1851,2703705,101,1.0
1852,2703706,96,1.0
1853,2703712,91,1.0
1854,2703717,101,1.0
1855,2703720,26,1.0
1856,2703721,94,1.0
1857,2703723,98,1.0
1859,2703732,12,1.0
1860,2703733,46,1.0
1861,2703740,101,1.0
1862,2703743,26,1.0
1863,2703745,20,1.0
1864,2703746,96,1.0
1866,2703754,11,1.0
1867,2703760,101,1.0
1868,2703764,101,1.0
1869,2703765,26,1.0
1870,2703766,101,1.0
1871,2703771,98,1.0
1872,2703773,10,1.0
1873,2703777,94,1.0
1874,2703778,76,1.0
1875,2703780,26,1.0
1876,2703793,94,0.99999999993294
1877,2703856,85,1.0
1878,2703861,11,1.0
1879,2703862,26,1.0
1880,2703872,98,1.0
1881,2703873,78,0.999999999999876
1883,2703875,57,1.0
1884,2703876,70,1.0
1885,2703892,96,1.0
1886,2703903,94,1.0
1887,2703912,101,1.0
1888,2703918,20,1.0
1889,2703919,55,1.0
1890,2703924,77,1.0
1891,2703930,75,1.0
1892,2703935,71,1.0
1893,2703943,21,1.0
1895,2703951,73,1.0
1896,2703956,28,1.0
1897,2703962,75,1.0
1899,2703965,39,1.0
1900,2703970,86,1.0
1902,2703974,88,1.0
1903,2703976,94,1.0
1904,2703979,26,1.0
1905,2703980,55,1.0
1906,2703983,50,1.0
1907,2703985,78,0.9999999999991
1910,2703997,26,1.0
1911,2704002,95,1.0
1912,2704007,57,1.0
1913,2704016,85,1.0
1914,2704017,81,1.0
1915,2704019,14,1.0
1916,2704021,28,1.0
1918,2704024,68,1.0
1920,2704029,71,1.0
1922,2704033,11,1.0
1923,2704037,67,0.999996103867718
1924,2704038,98,1.0
1925,2704046,33,1.0
1926,2704051,12,0.740000000000506
1929,2704057,26,1.0
1930,2704063,25,1.0
1932,2704073,15,0.999938406660179
1933,2704075,101,1.0
1934,2704093,93,1.0
1936,2704102,101,1.0
1937,2704108,37,1.0
1938,2704111,90,1.0
1939,2704112,29,1.0
1940,2704113,98,1.0
1941,2704120,92,1.0
1942,2704133,14,1.0
1943,2704161,98,1.0
1944,2704178,101,1.0
1945,2704179,100,1.0
1946,2704184,43,1.0
1948,2704194,95,1.0
1950,2704207,41,1.0
1951,2704211,93,1.0
1952,2704218,87,1.0
1953,2704219,88,1.0
1954,2704220,81,1.0
1955,2704226,40,1.0
1956,2704228,23,1.0
1957,2704229,25,1.0
1958,2704234,99,1.0
1959,2704239,11,0.999987819592687
1960,2704244,80,1.0
1961,2704246,16,1.0
1963,2704254,11,0.999999996009887
1964,2704258,70,1.0
1965,2704259,32,1.0
1966,2704261,101,1.0
1967,2704265,101,1.0
1968,2704267,43,1.0
1969,2704270,96,1.0
1970,2704276,88,1.0
1972,2704300,98,1.0
1974,2704318,86,1.0
1975,2704322,100,1.0
1976,2704323,10,0.75
1977,2704324,97,1.0
1979,2704340,75,1.0
1980,2704341,93,1.0
1981,2704348,95,1.0
1982,2704352,62,1.0
1983,2704353,83,1.0
1984,2704375,12,1.0
1985,2704378,11,0.999999999931615
1986,2704383,14,1.0
1987,2704389,95,1.0
1988,2704394,100,1.0
1989,2704395,101,1.0
1991,2704414,89,1.0
1992,2704418,91,1.0
1993,2704421,84,0.999999999999977
1994,2704423,12,0.999999999773516
1995,2704430,44,0.999999982691994
1996,2704432,86,1.0
1997,2704440,62,1.0
2000,2704446,85,1.0
2001,2704447,37,1.0
2002,2704449,96,0.999999999999999
2003,2704451,42,1.0
2004,2704462,82,1.0
2005,2704464,70,1.0
2006,2704468,65,1.0
2007,2704469,19,1.0
2008,2704472,13,1.0
2009,2704474,23,1.0
2010,2704476,55,1.0
2011,2704479,46,1.0
2012,2704501,78,1.0
2013,2704505,91,1.0
2014,2704509,94,1.0
2015,2704521,69,1.0
2016,2704523,75,1.0
2017,2704647,100,1.0
2018,2704651,86,1.0
2019,2704658,53,1.0
2020,2704661,96,1.0
2022,2704674,22,1.0
2023,2704687,101,1.0
2024,2704688,101,1.0
2026,2704691,55,1.0
2028,2704720,24,1.0
2031,2704740,42,1.0
2032,2704745,89,1.0
2033,2704749,80,1.0
2034,2704755,101,1.0
2035,2704756,49,1.0
2036,2704757,94,1.0
2037,2704758,36,0.999986006114707
2038,2704766,81,1.0
2039,2704767,12,0.750000153887446
2040,2704768,93,1.0
2041,2704769,82,1.0
2042,2704773,13,1.0
2043,2704776,93,1.0
2046,2704783,90,1.0
2047,2704785,49,1.0
2048,2704787,39,1.0
2049,2704792,11,1.0
2050,2704793,84,1.0
2051,2704796,25,1.0
2053,2704798,13,0.999999999999948
2056,2704806,25,1.0
2057,2704808,51,1.0
2058,2704813,50,1.0
2059,2704841,101,1.0
2060,2704845,95,1.0
2061,2704846,11,0.999999050994894
2062,2704854,90,1.0
2063,2704861,22,1.0
2065,2704871,18,1.0
2066,2704874,69,1.0
2067,2704876,11,0.76
2068,2704877,37,1.0
2069,2704883,85,1.0
2070,2704891,97,1.0
2071,2704893,17,1.0
2072,2704895,86,1.0
2073,2704898,21,1.0
2074,2704899,97,1.0
2075,2704906,11,1.0
2076,2704908,63,1.0
2077,2704915,85,1.0
2078,2704922,101,1.0
2079,2704925,17,1.0
2080,2704930,69,1.0
2083,2704949,97,1.0
2084,2704951,91,1.0
2085,2704957,86,1.0
2086,2704966,97,1.0
2087,2704968,12,1.0
2088,2704972,20,1.0
2089,2704973,19,1.0
2090,2704974,93,1.0
2092,2704976,95,1.0
2093,2704980,58,1.0
2094,2704984,58,1.0
2095,2704987,30,1.0
2096,2704992,33,1.0
2097,2704994,70,1.0
2098,2705003,93,1.0
2100,2705011,72,1.0
2101,2705020,72,1.0
2102,2705031,45,1.0
2103,2705033,17,1.0
2104,2705040,23,1.0
2105,2705042,34,1.0
2106,2705066,21,1.0
2107,2705068,11,0.78
2108,2705081,82,1.0
2109,2705089,90,1.0
2110,2705090,101,1.0
2111,2705092,88,1.0
2112,2705093,87,1.0
2113,2705104,90,1.0
2114,2705106,20,1.0
2115,2705112,10,0.740000000006961
2116,2705116,90,1.0
2117,2705119,18,1.0
2118,2705121,15,0.999997383640289
2119,2705124,93,1.0
2120,2705125,96,1.0
2121,2705132,10,0.709763076229012
2122,2705141,63,1.0
2123,2705143,95,1.0
2124,2705144,100,1.0
2125,2705145,54,1.0
2126,2705158,25,0.742794088094526
2127,2705162,98,1.0
2128,2705178,46,1.0
2129,2705181,100,1.0
2130,2705184,10,0.999999997580022
2131,2705185,92,1.0
2132,2705189,24,1.0
2134,2705195,27,0.999999999999999
2135,2705196,101,1.0
2136,2705200,21,1.0
2137,2705228,97,1.0
2139,2705272,97,1.0
2140,2705275,101,1.0
2141,2705286,100,1.0
2142,2705290,101,1.0
2143,2705295,38,1.0
2144,2705297,100,1.0
2145,2705300,95,1.0
2146,2705308,101,1.0
2147,2705315,92,1.0
2148,2705323,96,1.0
2149,2705325,26,0.985850287131584
2151,2705331,96,1.0
2153,2705340,28,1.0
2154,2705341,63,1.0
2155,2705344,94,1.0
2157,2705350,47,1.0
2158,2705351,53,1.0
2159,2705356,76,1.0
2160,2705373,99,1.0
2161,2705378,73,1.0
2162,2705384,11,1.0
2163,2705386,79,1.0
2164,2705391,20,1.0
2165,2705394,13,0.999841755295765
2166,2705400,100,1.0
2167,2705401,100,1.0
2168,2705409,99,1.0
2169,2705413,95,1.0
2170,2705420,85,1.0
2171,2705425,95,1.0
2172,2705428,96,1.0
2173,2705431,96,1.0
2174,2705435,49,1.0
2176,2705442,47,1.0
2177,2705445,99,1.0
2178,2705447,68,1.0
2179,2705449,101,1.0
2180,2705459,98,1.0
2181,2705462,13,1.0
2182,2705471,19,0.999999740123005
2183,2705476,15,1.0
2184,2705482,88,1.0
2185,2705484,96,1.0
2186,2705488,96,1.0
2187,2705489,59,1.0
2188,2705491,86,1.0
2190,2705493,80,1.0
2191,2705495,92,0.999999999819682
2192,2705498,87,1.0
2193,2705501,15,1.0
2194,2705503,99,1.0
2197,2705512,95,1.0
2198,2705536,98,1.0
2199,2705541,97,1.0
2200,2705565,99,1.0
2201,2705567,89,1.0
2202,2705572,19,1.0
2203,2705573,96,1.0
2204,2705583,21,0.999999999999949
2205,2705584,90,1.0
2206,2705587,102,1.0
2207,2705589,91,1.0
2208,2705598,19,1.0
2209,2705600,59,1.0
2210,2705610,101,1.0
2211,2705614,99,0.999993499595447
2212,2705620,21,1.0
2213,2705621,94,1.0
2214,2705622,101,1.0
2215,2705631,24,1.0
2216,2705642,98,1.0
2217,2705647,54,1.0
2218,2705650,86,1.0
2219,2705655,100,1.0
2220,2705656,94,1.0
2221,2705666,99,1.0
2222,2705682,100,1.0
2223,2705687,63,1.0
2224,2705688,19,1.0
2225,2705690,37,1.0
2226,2705710,93,1.0
2227,2705728,19,1.0
2228,2705733,100,1.0
2229,2705735,100,1.0
2230,2705737,94,1.0
2231,2705738,87,1.0
2232,2705745,94,1.0
2233,2705757,49,1.0
2235,2705762,17,1.0
2236,2705781,93,1.0
2237,2705797,92,1.0
2238,2705815,32,1.0
2239,2705827,102,1.0
2240,2705851,98,1.0
2241,2705857,100,1.0
2242,2705859,96,1.0
2243,2705865,21,1.0
2244,2705868,95,1.0
2245,2705869,20,1.0
2246,2705871,25,1.0
2247,2705908,101,1.0
2248,2705913,34,1.0
2249,2705914,87,1.0
2250,2705921,81,1.0
2251,2705924,98,1.0
2252,2705929,39,1.0
2253,2705932,94,1.0
2254,2705953,101,1.0
2255,2705955,104,1.0
2256,2705957,57,1.0
2257,2705964,95,1.0
2258,2705966,99,1.0
2260,2705972,101,1.0
2261,2705975,100,1.0
2262,2706002,13,1.0
2264,2706009,53,1.0
2265,2706011,97,1.0
2266,2706022,89,1.0
2267,2706026,94,1.0
2268,2706031,89,1.0
2269,2706035,19,1.0
2270,2706037,47,0.999999999999938
2271,2706052,101,0.700000001720914
2272,2706053,101,1.0
2273,2706056,101,1.0
2274,2706064,17,1.0
2275,2706066,98,1.0
2276,2706067,90,1.0
2277,2706068,92,1.0
2278,2706070,98,1.0
2279,2706075,60,1.0
2280,2706078,55,1.0
2281,2706079,59,1.0
2282,2706080,80,1.0
2283,2706082,88,1.0
2284,2706088,94,1.0
2285,2706095,55,1.0
2286,2706097,94,1.0
2287,2706098,14,0.994785178528904
2288,2706099,86,1.0
2289,2706105,55,1.0
2290,2706106,101,1.0
2291,2706107,75,1.0
2292,2706112,43,1.0
2293,2706113,83,0.999999999742158
2294,2706163,99,1.0
2295,2706164,98,1.0
2296,2706171,40,1.0
2297,2706173,14,0.999999999999662
2298,2706178,26,1.0
2300,2706188,99,1.0
2301,2706190,47,1.0
2302,2706195,67,1.0
2303,2706196,101,1.0
2305,2706207,99,1.0
2306,2706218,101,1.0
2307,2706231,90,1.0
2308,2706237,99,1.0
2309,2706241,101,1.0
2310,2706242,42,1.0
2311,2706250,81,1.0
2312,2706251,22,1.0
2313,2706254,18,1.0
2314,2706256,30,1.0
2315,2706258,41,1.0
2316,2706260,39,1.0
2317,2706261,92,1.0
2318,2706262,24,1.0
2319,2706263,82,1.0
2320,2706264,89,1.0
2321,2706267,87,1.0
2322,2706268,51,1.0
2323,2706270,50,1.0
2324,2706272,21,0.999999153545273
2325,2706276,92,1.0
2326,2706277,100,1.0
2328,2706285,96,1.0
2329,2706286,96,1.0
2330,2706289,33,0.99997495954212
2333,2706301,101,1.0
2334,2706312,67,1.0
2335,2706322,12,1.0
2338,2706350,97,1.0
2339,2706368,101,0.999999999987802
2340,2706370,68,1.0
2341,2706373,83,1.0
2342,2706374,72,1.0
2343,2706379,88,1.0
2344,2706385,19,1.0
2345,2706386,95,1.0
2346,2706406,92,1.0
2347,2706409,25,0.999999999999998
2350,2706435,100,1.0
2351,2706444,86,1.0
2352,2706453,10,1.0
2353,2706458,76,1.0
2354,2706465,101,1.0
2355,2706467,39,1.0
2356,2706473,20,1.0
2357,2706477,95,1.0
2358,2706490,96,1.0
2359,2706502,12,1.0
2360,2706506,12,0.999999999999986
2361,2706518,32,1.0
2362,2706525,14,1.0
2363,2706526,40,1.0
2364,2706541,88,1.0
2365,2706548,91,1.0
2366,2706552,14,1.0
2368,2706718,15,1.0
2369,2706913,55,1.0
2370,2706918,10,1.0
2372,2706927,11,0.760000400013667
2373,2706941,96,1.0
2374,2706953,22,1.0
2377,2707332,21,1.0
2378,2707346,13,0.999999985480004
2379,2707350,15,1.0
2381,2707439,27,1.0
2382,2707448,89,1.0
2383,2707451,23,1.0
2384,2707456,14,0.999998717895189
2385,2707461,103,1.0
2386,2707467,38,1.0
2388,2707629,20,1.0
2389,2707630,23,0.999999999892737
2390,2707631,17,1.0
2391,2707633,56,1.0
2393,2707644,16,1.0
2395,2707662,13,0.999999999999718
2396,2707673,53,0.999854399356868
2397,2707675,87,1.0
2398,2707682,36,1.0
2402,2707711,55,1.0
2403,2707717,37,1.0
2404,2707720,34,1.0
2405,2707721,69,1.0
2406,2707734,95,1.0
2408,2707754,99,1.0
2410,2707765,61,1.0
2411,2707769,72,0.718482953559188
2414,2707784,34,1.0
2415,2707785,83,1.0
2417,2707790,27,1.0
2419,2707794,13,0.744886141895413
2420,2707797,97,1.0
2422,2707806,44,1.0
2423,2707807,28,0.999999999956151
2424,2707817,66,1.0
2426,2707846,19,0.999999992113257
2427,2707865,97,1.0
2428,2707895,28,1.0
2429,2707997,23,1.0
2432,2708023,25,1.0
2433,2708027,44,0.74
2434,2708030,21,1.0
2435,2708081,28,1.0
2436,2708137,101,1.0
2437,2708198,18,1.0
2439,2708229,100,1.0
2442,2708280,93,1.0
2443,2708312,10,1.0
2444,2708365,29,1.0
2445,2708393,71,1.0
2447,2708448,51,1.0
2448,2708463,11,0.732129151376551
2449,2708680,44,1.0
2450,2708724,32,1.0
2451,2708808,101,1.0
2452,2709016,97,1.0
2455,2709087,75,1.0
2456,2709108,98,1.0
2457,2709153,98,1.0
2458,2709171,10,1.0
2459,2709295,34,1.0
2460,2709415,43,1.0
2461,2709503,93,1.0
2462,2709737,14,1.0
2463,2709743,88,0.999999984196515
2465,2709765,90,1.0
2466,2709782,30,1.0
2467,2709790,52,1.0
2468,2709818,90,1.0
2469,2709854,92,1.0
2470,2709863,97,1.0
2471,2709886,89,0.999999489131623
2472,2709915,16,1.0
2473,2709923,101,1.0
2474,2709975,10,1.0
2475,2709988,76,1.0
2476,2709992,21,0.999999999999983
2477,2710010,15,1.0
2478,2710019,14,1.0
2482,2710029,36,1.0
2483,2710031,17,0.99999999999955
2484,2710053,86,1.0
2485,2710056,92,1.0
2486,2710070,15,1.0
2488,2710092,10,1.0
2489,2710110,57,1.0
2490,2710117,94,1.0
2491,2710123,101,1.0
2492,2710153,94,1.0
2493,2710170,13,1.0
2494,2710181,93,1.0
2495,2710193,75,1.0
2496,2710196,53,1.0
2497,2710206,91,1.0
2498,2710209,74,1.0
2499,2710215,11,0.740080329143421
2500,2710220,70,1.0
2501,2710223,83,0.999999999993773
2502,2710326,59,1.0
2503,2710391,62,1.0
2504,2710421,101,1.0
2505,2710517,23,1.0
2506,2710551,87,1.0
2507,2710560,101,0.999999999608928
2508,2710575,21,1.0
2509,2710589,70,1.0
2510,2710592,101,0.999963643546245
2511,2710633,80,1.0
2512,2710650,101,1.0
2513,2710705,38,1.0
2514,2710716,21,0.999992868444537
2516,2710808,91,1.0
2517,2710856,67,0.999999999999082
2518,2710884,93,1.0
2519,2710895,94,1.0
2520,2710914,91,1.0
2521,2710926,84,1.0
2522,2710941,96,1.0
2523,2711005,88,1.0
2524,2711021,17,0.977080264255029
2525,2711033,94,1.0
2526,2711092,96,1.0
2527,2711108,70,1.0
2528,2711157,87,1.0
2529,2711190,94,1.0
2530,2711239,16,1.0
2531,2711244,16,1.0
2533,2711275,66,0.999999999988789
2534,2711288,64,1.0
2535,2711313,60,1.0
2536,2711324,23,1.0
2537,2711329,100,1.0
2538,2711342,74,1.0
2541,2711365,14,1.0
2542,2711367,19,1.0
2544,2711375,99,1.0
2547,2711406,15,1.0
2548,2711407,39,1.0
2550,2711425,24,1.0
2551,2711451,16,1.0
2552,2711456,18,0.999999999999999
